1	20140101174000
1	20140101174500
1	20140101175000
1	20140101175500
1	20140101180000
1	20140102050500
1	20140102051000
1	20140102051500
1	20140102052000
1	20140102052500
1	20140102053000
1	20140102053500
1	20140102054000
1	20140102054500
1	20140102055000
1	20140102055500
1	20140102060000
1	20140102104500
1	20140102105000
1	20140102105500
1	20140102110000
1	20140102170500
1	20140102171000
1	20140102171500
1	20140102172000
1	20140102172500
1	20140102173000
1	20140102173500
1	20140102174000
1	20140102174500
1	20140102175000
1	20140102175500
1	20140102180000
1	20140103022500
1	20140103023000
1	20140103023500
1	20140103024000
1	20140103024500
1	20140103025000
1	20140103025500
1	20140103030000
1	20140104004000
1	20140104004500
1	20140104005000
1	20140104005500
1	20140104010000
1	20140105103500
1	20140105104000
1	20140105104500
1	20140105105000
1	20140105105500
1	20140105180500
1	20140105181000
1	20140105181500
1	20140105182000
1	20140105182500
1	20140105183000
1	20140105183500
1	20140105184000
1	20140105184500
1	20140105185000
1	20140105185500
1	20140105190000
1	20140106102500
1	20140106103000
1	20140106103500
1	20140106104000
1	20140106104500
1	20140106105000
1	20140106105500
1	20140106110000
1	20140106112500
1	20140106140000
1	20140109103000
1	20140109103500
1	20140109104000
1	20140109104500
1	20140109105000
1	20140109105500
1	20140109180000
1	20140109183500
1	20140109184000
1	20140109184500
1	20140109185000
1	20140109185500
1	20140109190000
1	20140110103500
1	20140110104000
1	20140110104500
1	20140110105000
1	20140110105500
1	20140111183500
1	20140111184000
1	20140111184500
1	20140111185000
1	20140111185500
1	20140111190000
1	20140112103000
1	20140112103500
1	20140112104000
1	20140112104500
1	20140112105000
1	20140112105500
1	20140112182000
1	20140112182500
1	20140112183000
1	20140112183500
1	20140112184000
1	20140112184500
1	20140112185000
1	20140112185500
1	20140112190000
1	20140113083500
1	20140113084000
1	20140113090000
1	20140113103000
1	20140113103500
1	20140113104000
1	20140113104500
1	20140113105000
1	20140113105500
1	20140113175000
1	20140113184500
1	20140113185000
1	20140113185500
1	20140113190000
1	20140114180000
1	20140114181500
1	20140114182000
1	20140114182500
1	20140114183000
1	20140114183500
1	20140114184000
1	20140114184500
1	20140114185000
1	20140114185500
1	20140115171500
1	20140115172000
1	20140115172500
1	20140115173000
1	20140115173500
1	20140115174000
1	20140115174500
1	20140115175000
1	20140115175500
1	20140115180000
1	20140115185000
1	20140115185500
1	20140115190000
1	20140116175000
1	20140116175500
1	20140116180000
1	20140116185000
1	20140116185500
1	20140116190000
1	20140117052000
1	20140117052500
1	20140117053000
1	20140117053500
1	20140117054000
1	20140117054500
1	20140117055000
1	20140117055500
1	20140117060000
1	20140117062500
1	20140117063000
1	20140117063500
1	20140117064000
1	20140117064500
1	20140117065000
1	20140117065500
1	20140117070000
1	20140117075000
1	20140117075500
1	20140117080000
1	20140118020000
1	20140118170500
1	20140118171000
1	20140118171500
1	20140118172000
1	20140118172500
1	20140121083500
1	20140121084000
1	20140121084500
1	20140121085000
1	20140121085500
1	20140121090000
1	20140121115000
1	20140121115500
1	20140121120000
1	20140121181500
1	20140121182000
1	20140121182500
1	20140121183000
1	20140121183500
1	20140121184000
1	20140121184500
1	20140121185000
1	20140121185500
1	20140121190000
1	20140121192500
1	20140121193000
1	20140121193500
1	20140121194000
1	20140121194500
1	20140121195000
1	20140121195500
1	20140121200000
1	20140122120500
1	20140122121000
1	20140122121500
1	20140122122000
1	20140122122500
1	20140122123000
1	20140122123500
1	20140122124000
1	20140122124500
1	20140122125000
1	20140122125500
1	20140122130000
1	20140122170000
1	20140122183500
1	20140122184000
1	20140122184500
1	20140122185000
1	20140122185500
1	20140122190000
1	20140123181000
1	20140123181500
1	20140123182000
1	20140123182500
1	20140123183000
1	20140123183500
1	20140123184000
1	20140123184500
1	20140123185000
1	20140123185500
1	20140123190000
1	20140123192500
1	20140123193000
1	20140123193500
1	20140123194000
1	20140123194500
1	20140123195000
1	20140123195500
1	20140123200000
1	20140126093000
1	20140127054500
1	20140127055000
1	20140127055500
1	20140127060000
1	20140127175000
1	20140127175500
1	20140127180000
1	20140128075500
1	20140128190500
1	20140128191000
1	20140128191500
1	20140128192000
1	20140128192500
1	20140128193000
1	20140128193500
1	20140128194000
1	20140128194500
1	20140128195000
1	20140128195500
1	20140128200000
1	20140129045500
1	20140129050000
1	20140129181000
1	20140129181500
1	20140129182000
1	20140129182500
1	20140129183000
1	20140129183500
1	20140129184000
1	20140129184500
1	20140129185000
1	20140129185500
1	20140129190000
1	20140130023500
1	20140130024000
1	20140130024500
1	20140130025000
1	20140130025500
1	20140130030000
1	20140130032500
1	20140130033000
1	20140130033500
1	20140130034000
1	20140130034500
1	20140130035000
1	20140130035500
1	20140130040000
1	20140130175500
1	20140130180000
1	20140131085500
1	20140131090000
1	20140131225500
1	20140131230000
1	20140131233000
1	20140201004000
1	20140201004500
1	20140201013500
1	20140201014000
1	20140201020500
1	20140201021000
1	20140201021500
1	20140201022000
1	20140201022500
1	20140201023000
1	20140201023500
1	20140201035000
1	20140201051000
1	20140201051500
1	20140201052000
1	20140201052500
1	20140201053000
1	20140201053500
1	20140201054000
1	20140201054500
1	20140201055000
1	20140201055500
1	20140201060000
1	20140201061500
1	20140201062000
1	20140201062500
1	20140201063000
1	20140201063500
1	20140201064000
1	20140201064500
1	20140201065000
1	20140201123000
1	20140201123500
1	20140201124000
1	20140201124500
1	20140201125000
1	20140201125500
1	20140201130000
1	20140201131500
1	20140201132000
1	20140201132500
1	20140201133000
1	20140201133500
1	20140201134000
1	20140201134500
1	20140201135000
1	20140201135500
1	20140201140000
1	20140202085000
1	20140202085500
1	20140202090000
1	20140202093000
1	20140202093500
1	20140202094000
1	20140202094500
1	20140202095000
1	20140202095500
1	20140202100000
1	20140204090000
1	20140204184500
1	20140204185000
1	20140204185500
1	20140204190000
1	20140205181000
1	20140205181500
1	20140205182000
1	20140205182500
1	20140205183000
1	20140205183500
1	20140205184000
1	20140205184500
1	20140205185000
1	20140205185500
1	20140205190000
1	20140207010000
1	20140207011500
1	20140207012000
1	20140207012500
1	20140207013000
1	20140207013500
1	20140207014000
1	20140207014500
1	20140207015000
1	20140207020500
1	20140207190500
1	20140207221000
1	20140208041000
1	20140208041500
1	20140208042000
1	20140208050500
1	20140208051000
1	20140208051500
1	20140208052000
1	20140208052500
1	20140208053000
1	20140208062000
1	20140208062500
1	20140208063000
1	20140208063500
1	20140208064000
1	20140208064500
1	20140208065000
1	20140208065500
1	20140208070000
1	20140208081000
1	20140208081500
1	20140208082000
1	20140208082500
1	20140208083000
1	20140208094500
1	20140208095000
1	20140208095500
1	20140208100500
1	20140208114500
1	20140208115000
1	20140208115500
1	20140208120000
1	20140208121000
1	20140208121500
1	20140208122000
1	20140208122500
1	20140208123000
1	20140208123500
1	20140208124000
1	20140208124500
1	20140208125000
